id,segment,discount,age,tenure_months,income_index,web_visits_30d,leak_after_offer,purchase,unit_margin_if_buy,discount_bucket
1839,A,18.171230573357576,65,79,1.086,6,0,0,32.97,18
1840,B,4.7469634722379315,60,78,0.636,2,0,0,38.379,5
1841,B,15.410883354400397,44,72,0.654,9,0,0,34.082,15
1842,B,18.849995745207444,43,66,0.868,5,0,0,32.696,19
1843,A,11.690942004964711,51,118,0.892,3,0,0,35.581,12
1844,B,6.365123501292034,52,112,0.22,1,0,0,37.727,6
1845,B,6.069624426572612,35,99,0.945,3,1,0,37.846,6
1846,B,18.390782058480124,26,73,1.036,5,0,1,32.881,18
1847,B,11.658687158218383,18,37,0.794,5,0,1,35.594,12
1848,B,11.286462961047235,60,66,0.78,4,0,1,35.744,11
1849,C,8.324013272721086,50,56,1.814,6,0,0,36.937,8
1850,B,10.71243344615872,21,48,1.405,6,0,1,35.975,11
1851,B,17.983585877693436,26,68,0.747,3,1,0,33.045,18
1852,A,18.63709003172148,57,105,1.162,3,0,1,32.782,19
1853,B,10.498729420529788,34,87,1.368,9,1,0,36.061,10
1854,A,15.73331089479013,46,4,1.354,8,1,0,33.952,16
1855,B,18.386734162558216,53,24,1.366,4,0,1,32.883,18
1856,A,19.927352211653965,33,108,0.365,2,0,0,32.262,20
1857,B,7.803711320303499,64,14,1.458,5,0,0,37.147,8
1858,A,12.09703729372298,49,72,0.568,5,0,0,35.417,12
1859,B,16.248033967027652,69,36,0.849,4,1,0,33.745,16
1860,C,6.368724285091602,40,118,0.653,4,0,0,37.725,6
1861,A,23.11911557599232,41,114,1.557,5,0,1,30.976,23
1862,B,18.441368358938927,27,51,1.173,5,0,0,32.861,18
1863,A,16.60778004691193,58,55,1.175,4,1,1,33.6,17
1864,B,23.30233674498323,29,41,0.678,6,1,1,30.902,23
1865,C,8.387648691205962,58,66,0.577,3,0,0,36.912,8
1866,A,14.502062435708893,39,69,1.494,5,0,0,34.448,15
1867,B,11.086485088774147,24,119,1.335,3,0,0,35.824,11
1868,B,5.371329944182368,38,92,1.129,1,0,0,38.127,5
1869,A,23.27375709431765,18,74,0.2,4,1,1,30.914,23
1870,A,20.22340022828074,36,48,1.129,5,1,0,32.143,20
1871,B,1.657634400880971,19,51,0.657,2,0,0,39.623,2
1872,B,15.318610862325546,37,46,1.125,3,0,0,34.119,15
1873,C,2.1890930050937385,50,90,0.47,4,0,0,39.409,2
1874,A,25.217532518113796,39,87,0.567,4,1,1,30.131,25
1875,B,10.024826171154418,47,113,0.973,2,0,0,36.252,10
1876,A,24.167476789483622,41,115,1.282,6,1,0,30.554,24
1877,C,16.130153516284654,46,41,0.997,5,0,0,33.792,16
1878,B,11.539520665134159,21,89,0.747,3,0,0,35.642,12
1879,A,14.360879272294941,54,26,0.973,7,0,1,34.505,14
1880,A,8.016951111534672,25,63,1.285,3,0,0,37.061,8
1881,C,14.8777837811508,49,75,0.428,4,0,0,34.297,15
1882,A,19.686052233020224,30,64,0.684,5,1,1,32.359,20
1883,A,10.207325906526865,27,101,1.205,2,0,0,36.179,10
1884,A,15.547168395177827,52,10,1.119,3,1,0,34.027,16
1885,A,11.315464992390421,29,5,0.575,9,0,0,35.732,11
1886,C,10.29891322698303,36,51,1.066,6,1,0,36.142,10
1887,C,16.001899795764274,44,5,1.011,4,0,0,33.844,16
1888,B,10.683253026867265,37,90,1.069,3,0,0,35.987,11
1889,C,9.92119978790896,30,68,0.662,2,1,0,36.294,10
1890,B,19.122777071787866,26,5,0.778,5,0,0,32.586,19
1891,B,12.60285956891397,57,110,0.864,4,0,0,35.213,13
1892,A,16.915955322744708,63,12,1.06,5,0,1,33.476,17
1893,B,14.935721700890628,40,77,1.151,4,0,1,34.273,15
1894,B,13.232654655579745,19,56,1.753,2,1,1,34.96,13
1895,A,15.611089284342214,58,18,1.017,8,0,0,34.001,16
1896,A,16.93415121009445,24,8,0.581,6,0,1,33.468,17
1897,B,22.471846084345643,36,93,1.171,5,1,1,31.237,22
1898,A,10.499992309828848,25,62,1.18,4,0,0,36.061,10
1899,C,14.696545763098108,18,37,1.052,4,0,1,34.37,15
1900,B,23.575369554868672,54,35,1.045,6,1,0,30.792,24
1901,A,11.841252469786363,54,39,0.926,5,1,0,35.52,12
1902,B,11.864787263764562,25,92,1.035,4,0,0,35.511,12
1903,C,3.6383667244181632,20,109,0.691,4,0,0,38.825,4
1904,A,9.016477109465331,46,41,0.283,4,0,0,36.658,9
1905,A,9.707402285587747,39,7,0.775,5,0,0,36.38,10
1906,C,8.718797063153007,32,98,1.249,3,0,0,36.778,9
1907,A,20.134753160595217,22,72,0.734,2,0,1,32.179,20
1908,A,11.27428133721472,28,117,0.765,2,0,0,35.749,11
1909,A,11.441188290762435,36,58,1.048,3,0,0,35.681,11
1910,B,13.395351089363572,47,71,0.958,5,1,0,34.894,13
1911,B,18.87100198776005,48,5,1.269,7,1,0,32.688,19
1912,B,8.832874047209405,26,54,0.2,5,0,0,36.732,9
1913,C,17.873659531309524,39,48,1.223,6,1,1,33.09,18
1914,B,14.384105089828104,26,105,0.911,6,1,1,34.496,14
1915,B,5.757147151213472,59,51,1.049,3,0,0,37.972,6
1916,C,18.619917180989763,31,107,1.084,5,0,1,32.789,19
1917,B,15.041582869196855,52,64,1.263,8,0,0,34.231,15
1918,B,5.941390333721468,69,12,0.2,1,0,0,37.897,6
1919,C,16.38688830029841,28,58,0.403,4,1,0,33.689,16
1920,B,15.324109726083341,18,22,0.514,5,0,1,34.117,15
1921,B,17.221833000467203,31,65,0.941,5,1,0,33.352,17
1922,A,12.348309644069063,50,85,1.604,2,1,0,35.316,12
1923,B,17.883255678173924,54,83,1.363,2,1,0,33.086,18
1924,B,19.312255807814214,58,5,0.65,8,0,1,32.51,19
1925,B,7.241236900433113,62,20,0.785,7,0,0,37.374,7
1926,B,14.120847180268294,39,36,0.747,4,0,0,34.602,14
1927,B,12.099715382201227,51,60,0.831,1,0,0,35.416,12
1928,A,13.72324540308632,56,35,1.455,1,0,0,34.762,14
1929,B,17.855425964178714,59,55,0.709,4,0,1,33.097,18
1930,A,22.167825995141257,34,39,1.269,3,1,1,31.36,22
1931,A,16.289170669932425,33,83,0.714,7,1,0,33.728,16
1932,B,5.4040696874045215,66,26,0.961,2,0,0,38.114,5
1933,B,13.66014517797426,47,88,1.533,3,0,1,34.787,14
1934,B,5.086804233067597,50,103,1.878,6,0,0,38.242,5
1935,A,22.503862056147845,55,93,0.624,3,1,1,31.224,23
1936,B,19.19738526747595,48,102,0.73,4,0,0,32.556,19
1937,A,29.157417042726628,31,110,0.862,1,0,1,28.543,29
1938,B,16.486647501734435,18,69,0.799,4,1,1,33.649,16
1939,A,16.044228271467194,20,12,1.01,1,1,0,33.827,16
1940,C,10.386120635198353,60,40,0.978,2,0,0,36.107,10
1941,C,15.629619590454592,23,19,0.949,3,0,1,33.994,16
1942,A,22.218892327674112,35,21,1.171,2,1,1,31.339,22
1943,B,12.690493691938672,23,45,1.124,3,0,0,35.178,13
1944,C,7.327359137590909,23,23,1.078,5,0,0,37.339,7
1945,A,8.333654830325568,64,36,0.923,6,0,0,36.933,8
1946,A,15.410735676350813,24,72,0.868,3,0,1,34.082,15
1947,A,19.264885722427945,23,76,0.734,4,0,0,32.529,19
1948,C,13.23127589513221,30,103,0.958,3,0,0,34.96,13
1949,C,7.934642405610516,67,94,1.062,3,0,0,37.094,8
1950,C,5.4421095696738915,64,16,0.995,5,0,0,38.099,5
1951,B,20.316476562940373,40,30,1.594,4,0,1,32.105,20
1952,C,3.387501812784211,20,59,0.2,3,0,0,38.926,3
1953,C,14.799701328799495,62,118,0.243,7,1,1,34.328,15
1954,A,23.424317800405422,23,11,1.305,4,0,1,30.853,23
1955,A,10.744664353508107,18,40,0.93,8,0,0,35.962,11
1956,A,15.168515284549999,21,57,0.341,3,0,1,34.18,15
1957,C,10.244280992475472,59,119,1.513,5,1,0,36.164,10
1958,A,11.824478403139935,26,89,0.347,6,0,0,35.527,12
1959,B,10.222972287736301,54,40,1.309,6,0,0,36.172,10
1960,B,12.840019790888203,31,90,0.679,3,0,0,35.118,13
1961,A,9.728586226248709,63,10,1.009,5,0,0,36.371,10
1962,A,23.508634847527073,60,84,0.502,5,1,1,30.819,24
1963,A,12.199366777346535,47,110,1.005,3,0,1,35.376,12
1964,B,14.539390107661859,18,25,0.394,4,0,0,34.433,15
1965,B,19.758667891730326,38,22,1.005,3,0,1,32.33,20
1966,B,20.725109222274057,26,15,0.781,2,1,1,31.941,21
1967,A,16.227153836869125,32,69,1.023,1,0,1,33.753,16
1968,C,5.789097396728107,33,61,1.692,6,0,0,37.959,6
1969,B,16.99266645022048,55,112,0.484,4,0,0,33.445,17
1970,B,8.909104736297902,34,30,1.279,9,0,0,36.702,9
1971,A,12.023912770659042,68,111,1.078,2,0,0,35.447,12
1972,B,0.0,69,77,1.42,8,0,0,40.291,0
1973,B,21.32696491034466,28,8,1.266,3,0,1,31.698,21
1974,B,5.244152786797068,64,45,1.475,4,0,0,38.178,5
1975,A,13.809711534971626,44,89,1.095,3,1,0,34.727,14
1976,C,8.6506047551457,68,52,0.583,5,0,0,36.806,9
1977,B,21.99107643902355,19,83,1.018,4,1,1,31.431,22
1978,B,10.547372753231643,19,26,0.82,1,1,0,36.042,11
1979,B,8.06372224854456,23,4,1.508,3,0,0,37.042,8
1980,C,11.833942004987586,22,44,0.73,4,0,0,35.523,12
1981,B,21.457559171698257,20,99,1.527,5,1,1,31.646,21
1982,C,19.124565018084432,54,83,1.029,5,0,0,32.586,19
1983,A,18.693713023095725,19,2,0.415,2,0,0,32.759,19
1984,B,0.9873838745302539,34,19,0.934,2,0,0,39.893,1
1985,B,6.452003155338347,45,2,1.16,7,0,0,37.692,6
1986,B,0.4287256925541918,53,107,1.018,3,0,0,40.118,0
1987,A,18.56258532753881,19,9,0.885,4,0,1,32.812,19
1988,C,8.606361231583746,33,82,1.71,7,0,0,36.824,9
1989,B,9.697261229921725,29,80,0.951,4,1,0,36.384,10
1990,C,10.370988726535295,51,32,0.911,4,0,0,36.113,10
1991,A,17.83915684713791,65,69,1.556,7,1,1,33.104,18
1992,B,11.981603653937094,32,30,1.053,2,0,0,35.464,12
1993,B,10.875764963939396,69,43,1.367,4,0,0,35.909,11
1994,B,8.389267667159686,49,115,1.266,3,0,0,36.911,8
1995,C,13.990267082848355,21,91,0.735,1,0,1,34.654,14
1996,B,6.127251937718578,42,78,1.286,4,0,0,37.822,6
1997,B,7.191332275354692,59,72,0.433,4,0,0,37.394,7
1998,B,4.4507907932144235,50,45,0.773,3,0,1,38.498,4
1999,A,10.103295050597312,58,53,1.31,3,0,0,36.22,10
2000,B,10.518750592545368,46,59,1.076,5,0,0,36.053,11
2001,B,11.777422284666008,31,80,0.824,6,0,0,35.546,12
2002,A,16.70775282851421,19,29,1.072,6,0,1,33.559,17
2003,C,14.576017555884606,63,110,0.805,4,0,0,34.418,15
2004,A,22.099940853463206,22,59,0.889,5,0,1,31.387,22
2005,B,15.199702878446237,29,12,1.51,3,0,0,34.167,15
2006,A,14.016745581431895,51,51,0.505,3,1,0,34.644,14
2007,A,20.023672073635986,29,5,1.329,3,1,1,32.223,20
2008,A,3.4649388235661043,44,54,0.783,4,0,0,38.895,3
2009,A,10.187583195958968,57,40,1.572,4,0,0,36.187,10
2010,B,0.0,29,29,0.834,3,0,0,40.291,0
2011,A,19.424879581896764,62,56,1.142,5,0,1,32.465,19
2012,A,18.891058706399065,67,88,0.53,5,0,0,32.68,19
2013,B,17.549931556391844,61,13,0.847,1,1,1,33.22,18
2014,C,2.5066441084481923,46,3,1.05,1,0,0,39.281,3
2015,A,11.029127252887594,29,34,1.181,5,0,1,35.847,11
2016,B,9.18039308294713,55,32,0.762,6,1,0,36.592,9
2017,C,11.414699782373596,30,53,0.784,5,0,0,35.692,11
2018,B,3.6586225929295892,31,28,0.658,3,0,0,38.817,4
2019,A,14.069050127088943,20,68,1.318,2,0,0,34.623,14
2020,B,20.184942121301635,52,13,1.06,2,1,1,32.158,20
2021,A,18.255427769807042,50,85,0.2,2,1,0,32.936,18
2022,B,11.272339220419038,52,69,1.461,3,0,0,35.749,11
2023,A,20.563990614207892,47,74,0.902,3,0,1,32.006,21
2024,C,8.762650877806669,62,69,0.956,5,0,0,36.761,9
2025,B,6.281964157984334,26,20,1.569,4,0,0,37.76,6
2026,C,11.279207879248233,69,18,0.671,2,0,0,35.747,11
2027,C,9.743658155753216,21,21,0.586,3,0,0,36.365,10
2028,A,8.870857983776723,63,60,1.46,1,0,0,36.717,9
2029,A,18.61839232776741,40,26,0.313,4,1,1,32.79,19
2030,B,10.788871051053112,19,64,0.673,4,0,0,35.944,11
2031,B,13.726832965952966,34,114,0.906,6,0,0,34.76,14
2032,B,1.6834019976042,64,98,0.585,6,0,0,39.613,2
2033,B,15.27765332788493,62,109,0.577,1,0,0,34.136,15
2034,B,23.778827796217968,56,107,0.853,5,0,1,30.71,24
2035,A,15.550676086921122,19,96,0.694,3,0,0,34.026,16
2036,B,23.82688021908384,66,13,0.624,1,1,1,30.691,24
2037,B,17.09015717744237,23,25,1.017,2,0,0,33.405,17
2038,A,21.293234847533817,34,95,0.96,5,0,1,31.712,21
2039,A,13.88549170232154,38,55,0.574,2,0,0,34.697,14
2040,A,12.906616786628781,54,63,0.911,4,0,1,35.091,13
2041,A,17.06024319399059,19,41,0.929,6,1,0,33.417,17
2042,C,13.61789879859981,22,25,1.326,4,1,1,34.804,14
2043,B,5.261856538359734,30,79,0.806,8,0,0,38.171,5
2044,B,16.42822630867331,24,32,1.537,7,0,0,33.672,16
2045,C,12.61661731752677,46,101,1.249,2,0,0,35.208,13
2046,A,7.673177034538213,25,93,1.047,4,0,0,37.2,8
2047,B,17.131782472572738,68,83,1.46,4,0,1,33.389,17
2048,B,17.83831988016951,18,106,0.665,3,0,0,33.104,18
2049,C,6.550463584623463,52,76,1.318,7,0,0,37.652,7
2050,A,11.675740879381504,65,80,1.303,4,1,0,35.587,12
2051,A,19.60239622770243,66,100,0.307,3,0,1,32.393,20
2052,A,15.157566121231074,56,72,1.514,8,0,0,34.184,15
2053,B,7.588941848811199,41,32,0.866,8,0,0,37.234,8
2054,B,8.733974994974847,33,107,0.434,6,0,0,36.772,9
2055,A,15.375382067421297,51,23,0.995,4,0,0,34.096,15
2056,C,9.616527132263428,29,46,1.66,5,0,0,36.417,10
2057,B,0.3705158602596974,57,22,0.697,3,0,0,40.142,0
2058,A,15.401921273828293,68,58,0.412,8,0,0,34.086,15
2059,A,21.090622315779573,60,72,0.719,3,0,1,31.794,21
2060,B,9.113364502695736,54,17,1.283,3,1,0,36.619,9
2061,A,17.59164863599692,25,98,1.037,5,1,1,33.203,18
2062,C,14.056763373419702,44,103,1.481,4,0,1,34.628,14
2063,B,12.815877819515016,64,111,1.042,3,0,1,35.128,13
2064,A,7.5261119055431696,54,108,0.571,5,0,0,37.259,8
2065,A,15.949261753512507,19,23,0.939,3,0,1,33.865,16
2066,B,9.163512325609739,20,64,1.079,5,0,0,36.599,9
2067,B,19.079900297147468,53,25,0.718,3,0,1,32.604,19
2068,A,17.489535773448264,45,118,1.205,6,0,0,33.244,17
2069,B,4.716695138552696,32,79,0.842,3,0,0,38.391,5
2070,B,16.82064162734907,33,19,1.252,2,1,0,33.514,17
2071,B,16.329019230538318,63,47,0.759,2,1,0,33.712,16
2072,A,13.628999194756442,36,7,0.886,2,0,0,34.8,14
2073,A,13.187181358864636,38,71,0.806,6,1,0,34.978,13
2074,B,7.629464045594225,64,115,0.755,4,0,0,37.217,8
2075,A,14.198498468828069,65,68,1.748,3,0,0,34.57,14
2076,B,15.17742212087511,21,52,1.12,5,0,1,34.176,15
2077,A,20.53806984323228,27,76,0.688,2,1,0,32.016,21
2078,A,16.684065863127124,30,102,1.518,1,0,0,33.569,17
2079,B,15.452198791885007,47,97,0.753,2,0,0,34.065,15
2080,A,14.069901256717737,53,51,0.992,5,0,0,34.622,14
2081,A,10.825930491699332,28,47,1.123,4,0,0,35.929,11
2082,B,1.6892777443763585,35,25,1.461,4,0,0,39.611,2
2083,C,17.899136749825885,56,13,0.856,3,1,0,33.079,18
2084,A,17.05171246459137,47,54,1.043,1,1,0,33.421,17
2085,B,4.620046862622253,50,34,0.931,6,0,0,38.43,5
2086,B,1.031780482053703,68,60,0.721,8,0,0,39.875,1
2087,B,21.12591284711734,28,17,0.623,7,0,1,31.779,21
2088,A,17.238068044804276,54,73,0.601,4,0,0,33.346,17
2089,A,12.096737030502101,33,4,0.973,4,0,0,35.417,12
2090,A,11.8677041868418,19,20,1.001,4,0,0,35.51,12
2091,B,13.131959460352785,57,20,1.3,7,0,1,35.0,13
2092,B,16.135348324287037,31,105,1.332,4,0,1,33.79,16
2093,A,17.797423426415143,30,55,0.687,3,0,1,33.12,18
2094,A,15.22692936914235,62,34,1.493,1,0,0,34.156,15
2095,B,19.323486180462865,21,25,1.201,3,0,0,32.506,19
2096,C,7.68630936253947,58,58,1.102,2,0,0,37.194,8
2097,A,16.593635266012864,18,82,0.696,3,1,1,33.605,17
2098,A,18.91676206354136,50,18,1.028,2,0,1,32.669,19
2099,B,26.10574020788606,21,98,1.51,5,0,0,29.773,26
2100,A,21.316614997181752,32,84,0.792,3,1,1,31.702,21
2101,A,13.488776878648501,63,41,1.134,2,1,0,34.856,13
2102,B,11.588060006771656,26,35,1.433,6,1,1,35.622,12
2103,B,11.847358827740985,58,35,0.873,3,1,0,35.518,12
2104,A,15.100377614020639,58,51,0.919,7,0,0,34.207,15
2105,B,16.503072336866282,61,21,0.893,6,1,0,33.642,17
2106,A,17.83797534958699,20,32,0.863,4,1,0,33.104,18
2107,B,4.161635575512417,28,100,0.675,4,0,0,38.614,4
2108,A,22.994988477304076,31,115,0.855,0,1,1,31.026,23
2109,C,9.28886909655245,29,72,0.47,6,0,0,36.549,9
2110,A,22.388315314722917,41,49,1.13,4,1,1,31.271,22
2111,C,8.228643370798359,57,91,1.344,4,0,0,36.976,8
2112,B,2.2450402950497015,63,64,1.145,7,0,0,39.387,2
2113,B,18.06943002948864,68,44,0.759,3,1,1,33.011,18
2114,B,18.58714990893608,67,27,0.472,2,0,0,32.802,19
2115,C,9.485251490033049,62,53,1.026,2,1,0,36.469,9
2116,C,9.06860379663813,53,27,0.964,3,0,0,36.637,9
2117,A,11.841457174201013,52,104,0.963,3,0,0,35.52,12
2118,B,4.947033867315584,61,30,0.809,2,0,0,38.298,5
2119,B,16.787367562840473,57,95,1.357,4,0,0,33.527,17
2120,A,13.947075055153176,36,89,0.83,4,0,1,34.672,14
2121,A,18.1629166413905,19,12,1.001,1,0,0,32.973,18
2122,C,8.51305800309942,34,6,0.81,5,0,0,36.861,9
2123,B,7.632719960324005,44,98,1.177,2,0,0,37.216,8
2124,B,17.364567511393172,34,4,1.385,2,0,1,33.295,17
2125,B,13.696763777931757,41,46,1.007,5,0,0,34.773,14
2126,C,12.79246860103623,33,112,0.921,5,0,0,35.137,13
2127,B,16.40562259494679,27,88,0.672,3,0,0,33.681,16
2128,C,12.26045277559941,19,43,1.134,3,0,0,35.351,12
2129,A,24.236771744709728,19,43,1.038,2,0,1,30.526,24
2130,C,16.146071678377773,65,114,0.943,5,0,1,33.786,16
2131,A,14.523619707236994,24,56,1.048,2,0,0,34.439,15
2132,C,10.009066397853488,39,101,0.965,4,0,0,36.258,10
2133,A,13.291399590446089,28,58,0.829,5,0,0,34.936,13
2134,B,9.296728043914435,50,48,1.161,7,0,0,36.545,9
2135,A,15.773851483012573,38,63,0.98,4,0,0,33.936,16
2136,B,11.617885001376768,63,56,0.913,4,0,0,35.61,12
2137,B,14.252019770796757,45,30,1.03,2,0,0,34.549,14
2138,A,18.894963824962357,44,118,1.031,2,1,1,32.678,19
2139,B,10.395736407592723,33,81,1.114,2,0,0,36.103,10
2140,B,7.180640956106924,40,98,0.673,3,1,0,37.398,7
2141,A,16.151407779616765,52,111,0.837,6,0,0,33.784,16
2142,A,16.6707416417788,36,75,1.114,5,0,1,33.574,17
2143,C,8.457401798446636,44,33,0.529,4,0,0,36.884,8
2144,B,0.7067868899267378,46,1,1.025,2,0,0,40.006,1
2145,C,9.808975389227593,34,67,0.776,2,0,0,36.339,10
2146,B,9.842146935219436,21,115,0.224,6,0,0,36.326,10
2147,B,19.494427182534203,19,56,0.547,1,0,1,32.437,19
2148,B,15.725593542166337,35,11,1.36,1,0,1,33.955,16
2149,B,17.2392544087253,57,53,0.714,2,1,1,33.345,17
2150,B,5.329286389501609,42,12,0.957,4,0,0,38.144,5
2151,A,19.188047167712895,39,96,1.207,4,0,1,32.56,19
2152,B,14.121764078870887,42,25,0.338,5,0,0,34.601,14
2153,C,8.585252489031664,68,69,1.43,4,1,0,36.832,9
2154,C,7.193547275302357,42,110,1.497,5,0,0,37.393,7
2155,A,17.70399949433477,47,92,0.555,3,1,0,33.158,18
2156,B,13.834577809619244,56,69,0.848,7,1,0,34.717,14
2157,A,11.82724798798653,31,37,1.432,3,0,0,35.526,12
2158,A,18.03591927653011,44,44,1.16,3,0,0,33.024,18
2159,C,10.810072244266209,39,103,1.11,3,0,0,35.936,11
2160,C,10.014813283469865,32,28,0.721,4,0,0,36.256,10
2161,A,12.67651911289288,68,20,1.159,3,0,0,35.184,13
2162,B,12.048379610357054,34,73,1.997,2,0,0,35.437,12
2163,A,19.083422569006956,59,37,1.382,8,0,1,32.602,19
2164,C,12.773281546676621,60,106,0.971,3,0,0,35.145,13
2165,B,4.589946467872679,39,64,1.093,5,0,0,38.442,5
2166,A,20.6543223886594,49,38,1.209,1,1,0,31.969,21
2167,B,7.697806989818165,36,42,0.969,5,0,0,37.19,8
2168,B,14.074015032167111,60,16,1.297,4,0,0,34.621,14
2169,C,12.559946605437876,49,44,0.581,1,1,1,35.231,13
2170,C,13.183106481026496,65,92,1.089,1,0,0,34.98,13
2171,B,12.04514769672867,35,61,1.404,6,0,0,35.438,12
2172,A,16.718045747747038,60,36,1.009,3,0,0,33.555,17
2173,B,18.847417232775303,32,117,0.893,4,1,1,32.697,19
2174,B,22.36428788418623,51,53,1.514,4,1,1,31.28,22
2175,C,6.546918653553266,42,49,1.037,6,0,0,37.653,7
2176,B,0.15178364659669086,30,38,0.649,5,0,0,40.23,0
2177,A,13.655934711697974,59,62,0.851,1,1,1,34.789,14
2178,A,21.459299216396683,60,42,1.653,5,1,0,31.645,21
2179,C,6.70557619729093,44,111,0.706,4,0,0,37.589,7
2180,A,10.24288733283598,29,111,0.736,2,0,0,36.164,10
2181,B,14.186614346063442,69,86,0.707,4,0,0,34.575,14
2182,B,8.530791603945346,68,21,0.896,11,0,0,36.854,9
2183,A,12.012247033082339,29,91,0.257,4,0,0,35.451,12
2184,B,13.009722164591532,33,78,1.627,5,0,0,35.049,13
2185,B,9.039735930343745,19,114,0.851,2,1,0,36.649,9
2186,B,6.733814959137148,65,119,1.01,4,0,0,37.578,7
2187,C,8.388406002597863,52,9,0.633,2,0,0,36.911,8
2188,B,12.871712105018952,19,81,0.431,3,0,0,35.105,13
2189,A,27.727649449260298,68,79,1.399,6,1,1,29.119,28
2190,B,21.948770418802376,55,96,1.582,3,1,1,31.448,22
2191,A,15.543420288423063,45,115,1.66,4,1,0,34.029,16
2192,A,22.73361797140022,25,68,1.162,2,0,1,31.132,23
2193,B,10.289061472923649,58,96,0.533,3,0,0,36.146,10
2194,B,4.378382876258586,55,102,0.2,5,0,0,38.527,4
2195,B,1.7560006645079724,60,51,1.601,4,0,0,39.584,2
2196,A,17.046173868048204,26,74,0.944,7,1,0,33.423,17
2197,A,19.51876562162884,35,3,0.507,2,1,1,32.427,20
2198,B,15.144102103105332,46,28,1.223,6,0,0,34.189,15
2199,B,4.106795036016967,58,19,1.085,7,0,0,38.637,4
2200,A,2.1608084090222146,38,89,0.767,4,0,0,39.421,2
2201,A,13.560661163538676,58,60,1.347,3,0,0,34.827,14
2202,B,0.007905973988274084,37,100,1.059,3,0,0,40.288,0
2203,B,20.906566511904668,20,41,0.31,5,0,1,31.868,21
2204,B,2.50031467812482,26,74,1.144,6,0,0,39.284,3
2205,B,16.938518605417382,35,59,1.05,1,1,0,33.466,17
2206,A,14.165093002895345,29,82,0.969,4,0,0,34.584,14
2207,A,19.55061119268876,34,24,0.478,6,1,1,32.414,20
2208,B,5.654465903582402,49,83,1.314,6,0,0,38.013,6
2209,B,13.177731329624164,30,18,0.812,6,0,0,34.982,13
2210,A,13.078220545450705,20,39,0.797,7,0,0,35.022,13
2211,A,11.788576167237736,39,52,0.669,5,0,0,35.541,12
2212,A,20.280161777077158,40,44,1.089,5,1,0,32.12,20
2213,C,11.159491112377365,66,55,0.777,5,0,0,35.795,11
2214,C,13.30348981131993,31,28,1.15,10,1,0,34.931,13
2215,C,3.989218930447829,52,87,1.579,4,0,0,38.684,4
2216,B,7.106287734914349,24,58,0.737,6,0,0,37.428,7
2217,B,10.707945391989087,46,48,1.322,6,0,0,35.977,11
2218,B,15.410046358049462,44,106,0.883,5,0,0,34.082,15
2219,C,10.309637260862301,43,2,1.282,5,0,0,36.137,10
2220,B,12.417990955110529,54,30,0.599,7,0,0,35.288,12
2221,B,11.587770222952871,21,9,1.039,3,0,0,35.622,12
2222,A,23.109460816339425,43,99,0.331,4,0,1,30.98,23
2223,A,14.97872197576493,63,105,0.677,6,0,0,34.256,15
2224,A,11.745080152198554,59,94,1.269,2,0,0,35.559,12
2225,B,5.998363383185297,56,115,1.126,3,0,0,37.874,6
2226,B,17.943170875909203,63,77,1.445,6,0,1,33.062,18
2227,A,23.872961194468513,27,52,1.6,3,1,1,30.673,24
2228,A,14.564716645558564,44,66,0.551,1,0,0,34.423,15
2229,C,8.080275293109949,55,25,1.094,8,0,0,37.036,8
2230,A,13.103132996466565,32,85,0.646,5,0,0,35.012,13
2231,A,15.119474795389975,57,65,0.508,9,0,0,34.199,15
2232,A,18.507048658494178,55,89,1.079,6,0,1,32.834,19
2233,B,9.891433054549912,26,40,0.368,3,0,0,36.306,10
2234,A,21.655141349242616,60,98,1.103,1,1,1,31.566,22
2235,A,13.739143019651783,29,118,0.857,3,0,0,34.756,14
2236,C,12.614540409392362,27,109,1.439,2,0,1,35.209,13
2237,A,10.570142920590715,28,64,1.445,5,0,0,36.032,11
2238,C,13.751441934141894,22,87,1.08,7,0,0,34.751,14
2239,A,5.30034728935056,43,63,0.948,2,0,0,38.156,5
2240,A,18.015875458543466,52,35,1.001,5,0,1,33.032,18
2241,B,5.085793485448429,54,61,1.072,6,0,0,38.242,5
2242,A,20.92013375248519,64,10,0.594,3,0,0,31.862,21
2243,A,6.5134267238969095,64,10,1.068,7,1,0,37.667,7
2244,C,8.328014663313853,61,63,1.193,1,0,0,36.936,8
2245,B,17.98773425054972,62,54,1.432,7,0,1,33.044,18
2246,C,9.04693685601482,50,110,0.504,5,0,0,36.646,9
2247,B,11.145198394110558,41,69,0.828,4,0,1,35.801,11
2248,B,16.78377564543043,68,14,0.941,5,0,1,33.529,17
2249,C,11.018352709061631,41,91,0.544,6,0,0,35.852,11
2250,C,12.332303522468322,50,82,1.328,0,0,1,35.322,12
2251,A,21.238448049322287,21,14,1.065,5,0,1,31.734,21
2252,C,7.887750128034623,44,116,0.857,4,0,0,37.113,8
2253,B,20.924742632728215,26,116,1.044,7,1,1,31.86,21
2254,C,9.05903947332379,24,83,1.478,5,0,0,36.641,9
2255,B,16.178354334841924,32,11,1.264,6,1,0,33.773,16
2256,A,14.223901346565075,61,58,0.596,4,1,0,34.56,14
2257,A,18.76668688949225,19,35,1.325,3,0,0,32.73,19
2258,A,12.974037579023422,24,52,1.37,4,0,0,35.064,13
2259,C,13.886244872661832,65,26,0.884,7,0,0,34.696,14
2260,B,9.578021268311662,43,66,1.057,5,0,1,36.432,10
